ticker,name,group,exposure,mem_ratio,float_mcap,eligible,탈락사유,selection_date,ff_market_cap_asof,ff_market_cap_source,market_facts_sha256,market_facts_source_sha256,market_facts_mapping_sha256,market_facts_price_reference_sha256,free_float_asof,code_commit
086390,유니테스트,core,0.0,0.55,476814096618.20996,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-19,3bfa40002d306edc5ab775fea1880ad367162203
089030,테크윙,satellite,0.0,0.8,280889950818.4,False,규칙 C 요건②③ 미충족,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-19,3bfa40002d306edc5ab775fea1880ad367162203
095340,ISC,core,0.0,0.65,247723519745.4,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-18,3bfa40002d306edc5ab775fea1880ad367162203
102710,이엔에프테크놀로지,core,0.0,0.65,251657370602.4,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-22,3bfa40002d306edc5ab775fea1880ad367162203
104830,원익머트리얼즈,core,0.0,0.6,212269548800.0,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-16,3bfa40002d306edc5ab775fea1880ad367162203
131290,티에스이,core,0.0,0.6,260409046432.32,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-18,3bfa40002d306edc5ab775fea1880ad367162203
166090,하나머티리얼즈,core,0.0,0.5,639736108050.82,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-12,3bfa40002d306edc5ab775fea1880ad367162203
195870,해성디에스,core,0.0,0.35,490319950000.0,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-18,3bfa40002d306edc5ab775fea1880ad367162203
222800,심텍,satellite,0.0,0.75,824024472670.525,False,규칙 C 요건②③ 미충족,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-17,3bfa40002d306edc5ab775fea1880ad367162203
253590,네오셈,satellite,0.0,0.9,31641000177.285,False,ADV60<10억;규칙 C 요건②③ 미충족,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-17,3bfa40002d306edc5ab775fea1880ad367162203
281820,케이씨텍,core,0.0,0.6,249582023363.88,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-16,3bfa40002d306edc5ab775fea1880ad367162203
322310,오로스테크놀로지,satellite,0.0,0.8,81136499257.25,False,규칙 C 요건②③ 미충족,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-19,3bfa40002d306edc5ab775fea1880ad367162203
348210,넥스틴,core,0.0,0.65,286929101277.0,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-11,3bfa40002d306edc5ab775fea1880ad367162203
353200,대덕전자,core,0.0,0.45,660350956236.25,True,,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-17,3bfa40002d306edc5ab775fea1880ad367162203
357780,솔브레인,satellite,0.0,0.7,1064520092798.0001,False,규칙 C 요건②③ 미충족,2021-11-30,2021-11-30,KRX all-stock screen download x ledger free_float,2d6abd5ec23d5b2327114d77d40800b175013f0d159848acd8d171ebdfc5d08e,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2021-03-19,3bfa40002d306edc5ab775fea1880ad367162203
